record_num,timestamp_ms,elapsed_ms,config,hex_bytes
39,79365,8105,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
40,79665,8405,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
41,79972,8712,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
42,80266,9006,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
43,80573,9313,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
44,80865,9605,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
45,81174,9914,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
46,81474,10214,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
47,81774,10514,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
48,82033,10773,500k_8E1,5C C7 33 35 96 A5 65 96 AA AA AA AA 5A AA AA A5 6A A9 9A E0 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 95 59 AA AA 35 35 AA AA 95 5A 99 99 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 59 35 AA AA 35 35 AA AA 6A 5A 95 95 FE 5C C7 33 35 5A 35 35 65 35 35 56
49,82069,10809,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
50,82369,11109,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
51,82670,11410,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
52,82968,11708,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A
53,82986,11726,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
54,83275,12015,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
55,83575,12315,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
56,83873,12613,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
57,84176,12916,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
58,84478,13218,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
59,84775,13515,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
60,85071,13811,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
61,85380,14120,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
62,85680,14420,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A
63,85699,14439,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
64,85978,14718,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
65,86281,15021,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00
66,86299,15039,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
67,86465,15205,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 F0 5C C7 33 35 5A 35 35 65 35 35 56
68,86479,15219,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 C0 5C C7 33 35 5A 35 35 65 35 35 56
69,86491,15231,500k_8E1,5C C7 33 56 95 35 59 AA AA AA AA AA 65 99 69 80 5C C7 33 35 5A 35 35 65 35 35 56
70,86573,15313,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
71,86873,15613,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
72,87042,15782,500k_8E1,5C C7 33 35 96 A5 65 96 AA AA AA AA 5A AA AA A5 6A A9 9A F0 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 95 59 AA AA 35 35 AA AA 95 5A 99 99 FC 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 59 35 AA AA 35 35 AA AA 6A 5A 95 95 FF 5C C7 33 35 5A 35 35 65 35 35 56
73,87180,15920,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
74,87478,16218,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
75,87778,16518,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
76,88080,16820,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
77,88379,17119,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
78,88679,17419,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6
79,88691,17431,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
80,88980,17720,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80
81,88991,17731,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 AA AA 35 35 5A 95 96 35
82,89284,18024,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
83,89582,18322,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 AA AA AA AA 66 95 AA 35
