record_num,timestamp_ms,elapsed_ms,config,hex_bytes
18,60390,4207,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
19,60690,4507,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 59 35 35 95 95 AA 35
20,60991,4808,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
21,61293,5110,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
22,61592,5409,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
23,61894,5711,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
24,62195,6012,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
25,62495,6312,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 65 35 35 59 95 AA 5A
26,62795,6612,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
27,63096,6913,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
28,63394,7211,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 65 35 35 59 95 AA 5A
29,63696,7513,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
30,63995,7812,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
31,64051,7868,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
32,64297,8114,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 95 35 35 59 95 AA 69
33,64594,8411,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6
34,64608,8425,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
35,64898,8715,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
36,65196,9013,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 95 35 35 59 95 AA 69
37,65487,9304,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 F8 5C C7 33 35 5A 35 35 65 35 35 56
38,65499,9316,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56 5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 F0
39,65519,9336,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 E0 5C C7 33 35 5A 35 35 65 35 35 56
40,65531,9348,500k_8E1,5C C7 33 56 95 35 59 AA AA AA AA AA 65 99 69 00 5C C7 33 35 5A 35 35 65 35 35 56
41,65797,9614,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
42,66096,9913,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 95 35 35 59 95 AA 69
43,66396,10213,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
44,66697,10514,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
45,66995,10812,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 80 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
46,67295,11112,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
47,67596,11413,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
48,67904,11721,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 56 35 35 35 59 95 AA A5
49,68205,12022,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
50,68501,12318,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
51,68805,12622,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
52,69062,12879,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
53,69098,12915,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
54,69404,13221,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
55,69703,13520,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 59 35 35 35 59 95 A9 95
56,70003,13820,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
57,70303,14120,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
58,70602,14419,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
59,70902,14719,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
60,71203,15020,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
61,71503,15320,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
62,71806,15623,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
63,72106,15923,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
64,72404,16221,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 65 35 35 35 59 95 A5 35
65,72705,16522,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 E0 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
66,73005,16822,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 C0 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
67,73310,17127,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A
68,73327,17144,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 65 35 35 35 59 95 A5 35
69,73612,17429,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
70,73909,17726,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
71,74067,17884,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FE 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FE 5C C7 33 35 5A 35 35 65 35 35 56
72,74206,18023,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A
73,74218,18035,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
74,74509,18326,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
75,74810,18627,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
76,75108,18925,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 95 35 35 35 59 95 96 35
77,75409,19226,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
78,75711,19528,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80
79,75729,19546,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
80,76008,19825,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00
81,76020,19837,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 95 35 35 35 59 95 96 35
82,76310,20127,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
83,76498,20315,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 C0
84,76510,20327,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 E0 5C C7 33 35 5A 35 35 65 35 35 56
85,76523,20340,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 E0 5C C7 33 35 5A 35 35 65 35 35 56
86,76534,20351,500k_8E1,5C C7 33 56 95 35 59 AA AA AA AA AA 65 99 69 80 5C C7 33 35 5A 35 35 65 35 35 56
87,76616,20433,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
88,76915,20732,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
89,77216,21033,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
90,77518,21335,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00
91,77531,21348,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
92,77814,21631,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 56 59 95 5A 35
93,78111,21928,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
94,78417,22234,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99
95,78432,22249,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99
96,78452,22269,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99
97,78472,22289,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
98,78718,22535,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 56 59 95 5A 35
99,79020,22837,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6
100,79033,22850,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6
101,79053,22870,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
102,79078,22895,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
103,79318,23135,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
104,79617,23434,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
105,79917,23734,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
106,80218,24035,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
107,80516,24333,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 59 59 96 6A 35
108,80817,24634,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
109,81117,24934,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
110,81416,25233,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 59 59 96 6A 35
111,81716,25533,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
112,82016,25833,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
113,82325,26142,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
114,82619,26436,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
115,82926,26743,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
116,83220,27037,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 65 59 9A AA 35
117,83526,27343,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6
118,83537,27354,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
119,83827,27644,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
120,84086,27903,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
121,84121,27938,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 65 59 9A AA 35
122,84424,28241,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 80 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
123,84724,28541,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80
124,84739,28556,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
125,85028,28845,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 65 59 9A AA 35
126,85329,29146,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
127,85629,29446,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
128,85928,29745,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
129,86228,30045,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
130,86531,30348,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
131,86829,30646,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 95 59 A9 AA 35
132,87129,30946,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
133,87428,31245,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
134,87514,31331,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 E0 5C C7 33 35 5A 35 35 65 35 35 56
135,87531,31348,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 C0 5C C7 33 35 5A 35 35 65 35 35 56
136,87542,31359,500k_8E1,5C C7 33 56 95 35 59 AA AA AA AA AA 65 99 69 00 5C C7 33 35 5A 35 35 65 35 35 56
137,87729,31546,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 95 59 A9 AA 35
138,88027,31844,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
139,88329,32146,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
140,88628,32445,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
141,88928,32745,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
142,89087,32904,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FE 5C C7 33 35 5A 35 35 65 35 35 56
143,89235,33052,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99
144,89253,33070,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
145,89531,33348,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 56 35 59 65 AA 35
146,89832,33649,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
147,90132,33949,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
148,90433,34250,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 56 35 59 65 AA 35
149,90733,34550,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
150,91035,34852,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
151,91334,35151,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 56 35 59 65 AA 35
152,91634,35451,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
153,91937,35754,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
154,92231,36048,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
155,92540,36357,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
156,92836,36653,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
157,93135,36952,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00
158,93147,36964,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 59 35 5A 35 AA 35
159,93437,37254,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
160,93738,37555,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99
161,93748,37565,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
162,94038,37855,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00
163,94049,37866,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A
164,94069,37886,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 59 35 5A 35 AA 35
165,94095,37912,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF
