2.339999999999999858e+00,1.750979175750533301e+01
2.350000000000000089e+00,1.759617773237998861e+01
2.359999999999999876e+00,1.768261548394682592e+01
2.370000000000000107e+00,1.776910479505322371e+01
2.379999999999999893e+00,1.785564545175027718e+01
2.390000000000000124e+00,1.794223724326311498e+01
2.399999999999999911e+00,1.802887996196156450e+01
2.410000000000000142e+00,1.811557340333119015e+01
2.419999999999999929e+00,1.820231736594464778e+01
2.430000000000000160e+00,1.828911165143338025e+01
2.439999999999999947e+00,1.837595606445965402e+01
2.450000000000000178e+00,1.846285041268891192e+01
2.459999999999999964e+00,1.854979450676244923e+01
2.470000000000000195e+00,1.863678816027039886e+01
2.479999999999999982e+00,1.872383118972503979e+01
2.490000000000000213e+00,1.881092341453438976e+01
2.500000000000000000e+00,1.889806465697612481e+01
2.510000000000000231e+00,1.898525474217177234e+01
2.520000000000000018e+00,1.907249349806120620e+01
2.530000000000000249e+00,1.915978075537742242e+01
2.540000000000000036e+00,1.924711634762160628e+01
2.550000000000000266e+00,1.933450011103846933e+01
2.560000000000000053e+00,1.942193188459186359e+01
2.569999999999999840e+00,1.950941150994065865e+01
2.580000000000000071e+00,1.959693883141490289e+01
2.589999999999999858e+00,1.968451369599221579e+01
2.600000000000000089e+00,1.977213595327447493e+01
2.609999999999999876e+00,1.985980545546471987e+01
2.620000000000000107e+00,1.994752205734432948e+01
2.629999999999999893e+00,2.003528561625044802e+01
2.640000000000000124e+00,2.012309599205363142e+01
2.649999999999999911e+00,2.021095304713575302e+01
2.660000000000000142e+00,2.029885664636813658e+01
2.669999999999999929e+00,2.038680665708992734e+01
2.680000000000000160e+00,2.047480294908667631e+01
2.689999999999999947e+00,2.056284539456917315e+01
2.700000000000000178e+00,2.065093386815248166e+01
2.709999999999999964e+00,2.073906824683520611e+01
2.720000000000000195e+00,2.082724840997896010e+01
2.729999999999999982e+00,2.091547423928806637e+01
2.740000000000000213e+00,2.100374561878945556e+01
2.750000000000000000e+00,2.109206243481276033e+01
2.760000000000000231e+00,2.118042457597064754e+01
2.770000000000000018e+00,2.126883193313930676e+01
2.780000000000000249e+00,2.135728439943917678e+01
2.790000000000000036e+00,2.144578187021584270e+01
2.800000000000000266e+00,2.153432424302113191e+01
2.810000000000000053e+00,2.162291141759440549e+01
2.819999999999999840e+00,2.171154329584403087e+01
2.830000000000000071e+00,2.180021978182904618e+01
2.839999999999999858e+00,2.188894078174099178e+01
2.850000000000000089e+00,2.197770620388594054e+01
2.859999999999999876e+00,2.206651595866669169e+01
2.870000000000000107e+00,2.215536995856515290e+01
2.879999999999999893e+00,2.224426811812487514e+01
2.890000000000000124e+00,2.233321035393377585e+01
2.899999999999999911e+00,2.242219658460702547e+01
2.910000000000000142e+00,2.251122673077008685e+01
2.919999999999999929e+00,2.260030071504194638e+01
2.930000000000000160e+00,2.268941846201847312e+01
2.939999999999999947e+00,2.277857989825596619e+01
2.950000000000000178e+00,2.286778495225483354e+01
2.959999999999999964e+00,2.295703355444344851e+01
2.970000000000000195e+00,2.304632563716214477e+01
2.979999999999999982e+00,2.313566113464737128e+01
2.990000000000000213e+00,2.322503998301598926e+01
3.000000000000000000e+00,2.331446212024972198e+01
3.010000000000000231e+00,2.340392748617974661e+01
3.020000000000000018e+00,2.349343602247142471e+01
3.030000000000000249e+00,2.358298767260918538e+01
3.040000000000000036e+00,2.367258238188155062e+01
3.050000000000000266e+00,2.376222009736627427e+01
3.060000000000000053e+00,2.385190076791564806e+01
3.070000000000000284e+00,2.394162434414192475e+01
3.080000000000000071e+00,2.403139077840287285e+01
3.089999999999999858e+00,2.412120002478747338e+01
3.100000000000000089e+00,2.421105203910173742e+01
3.109999999999999876e+00,2.430094677885466226e+01
3.120000000000000107e+00,2.439088420324429762e+01
3.129999999999999893e+00,2.448086427314394697e+01
3.140000000000000124e+00,2.457088695108850374e+01
3.149999999999999911e+00,2.466095220126087995e+01
3.160000000000000142e+00,2.475105998947858410e+01
3.169999999999999929e+00,2.484121028318040558e+01
3.180000000000000160e+00,2.493140305141320923e+01
3.189999999999999947e+00,2.502163826481886844e+01
3.200000000000000178e+00,2.511191589562128712e+01
3.209999999999999964e+00,2.520223591761354953e+01
3.220000000000000195e+00,2.529259830614519089e+01
3.229999999999999982e+00,2.538300303810955327e+01
3.240000000000000213e+00,2.547345009193126941e+01
3.250000000000000000e+00,2.556393944755386016e+01
3.260000000000000231e+00,2.565447108642741370e+01
3.270000000000000018e+00,2.574504499149640324e+01
3.280000000000000249e+00,2.583566114718758300e+01
3.290000000000000036e+00,2.592631953939799416e+01
3.300000000000000266e+00,2.601702015548308466e+01
3.310000000000000053e+00,2.610776298424491060e+01
3.320000000000000284e+00,2.619854801592045845e+01
3.330000000000000071e+00,2.628937524217004906e+01
3.339999999999999858e+00,2.638024465606584457e+01
3.350000000000000089e+00,2.647115625208045486e+01
3.359999999999999876e+00,2.656211002607563643e+01
3.370000000000000107e+00,2.665310597529108705e+01
3.379999999999999893e+00,2.674414409833333650e+01
3.390000000000000124e+00,2.683522439516471891e+01
3.399999999999999911e+00,2.692634686709244818e+01
3.410000000000000142e+00,2.701751151675777862e+01
3.419999999999999929e+00,2.710871834812525094e+01
3.430000000000000160e+00,2.719996736647203406e+01
3.439999999999999947e+00,2.729125857837735580e+01
3.450000000000000178e+00,2.738259199171200464e+01
3.459999999999999964e+00,2.747396761562793799e+01
3.470000000000000195e+00,2.756538546054795802e+01
3.479999999999999982e+00,2.765684553815547275e+01
3.490000000000000213e+00,2.774834786138435661e+01
3.500000000000000000e+00,2.783989244440887489e+01
3.510000000000000231e+00,2.793147930263369005e+01
3.520000000000000018e+00,2.802310845268396378e+01
3.530000000000000249e+00,2.811477991239551955e+01
3.540000000000000036e+00,2.820649370080509044e+01
3.550000000000000266e+00,2.829824983814065575e+01
3.560000000000000053e+00,2.839004834581183800e+01
3.570000000000000284e+00,2.848188924640038167e+01
3.580000000000000071e+00,2.857377256365071361e+01
3.589999999999999858e+00,2.866569832246056748e+01
3.600000000000000089e+00,2.875766654887168983e+01
3.609999999999999876e+00,2.884967727006061722e+01
3.620000000000000107e+00,2.894173051432952448e+01
3.629999999999999893e+00,2.903382631109714396e+01
3.640000000000000124e+00,2.912596469088975581e+01
3.649999999999999911e+00,2.921814568533225298e+01
3.660000000000000142e+00,2.931036932713927001e+01
3.669999999999999929e+00,2.940263565010637947e+01
3.680000000000000160e+00,2.949494468910136291e+01
3.689999999999999947e+00,2.958729648005554580e+01
3.700000000000000178e+00,2.967969105995519641e+01
3.709999999999999964e+00,2.977212846683299574e+01
3.720000000000000195e+00,2.986460873975957142e+01
3.729999999999999982e+00,2.995713191883509197e+01
3.740000000000000213e+00,3.004969804518092857e+01
3.750000000000000000e+00,3.014230716093138795e+01
3.760000000000000231e+00,3.023495930922549135e+01
3.770000000000000018e+00,3.032765453419883173e+01
3.780000000000000249e+00,3.042039288097548422e+01
3.790000000000000036e+00,3.051317439565998413e+01
3.800000000000000266e+00,3.060599912532935107e+01
3.810000000000000053e+00,3.069886711802519130e+01
3.820000000000000284e+00,3.079177842274584975e+01
3.830000000000000071e+00,3.088473308943862605e+01
3.839999999999999858e+00,3.097773116899204027e+01
3.850000000000000089e+00,3.107077271322816614e+01
3.859999999999999876e+00,3.116385777489501052e+01
3.870000000000000107e+00,3.125698640765896030e+01
3.879999999999999893e+00,3.135015866609728974e+01
3.890000000000000124e+00,3.144337460569070331e+01
3.899999999999999911e+00,3.153663428281594605e+01
3.910000000000000142e+00,3.162993775473848146e+01
3.919999999999999929e+00,3.172328507960519417e+01
3.930000000000000160e+00,3.181667631643717087e+01
3.939999999999999947e+00,3.191011152512253091e+01
3.950000000000000178e+00,3.200359076640929601e+01
3.959999999999999964e+00,3.209711410189832748e+01
3.970000000000000195e+00,3.219068159403629892e+01
3.979999999999999982e+00,3.228429330610875070e+01
3.990000000000000213e+00,3.237794930223315504e+01
4.000000000000000000e+00,3.247164964735206638e+01
4.009999999999999787e+00,3.256539440722629308e+01
4.020000000000000462e+00,3.265918364842814015e+01
4.030000000000000249e+00,3.275301743833469459e+01
4.040000000000000036e+00,3.284689584512116767e+01
4.049999999999999822e+00,3.294081893775425840e+01
4.060000000000000497e+00,3.303478678598558815e+01
4.070000000000000284e+00,3.312879946034519207e+01
4.080000000000000071e+00,3.322285703213502472e+01
4.089999999999999858e+00,3.331695957342253678e+01
4.099999999999999645e+00,3.341110715703430145e+01
