record_num,timestamp_ms,elapsed_ms,config,hex_bytes
35,302866,8712,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
36,303165,9011,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 6A AA 35 35 35 35 35 35 5A A5 A9 95
37,303466,9312,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
38,303768,9614,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
39,304072,9918,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA 35 35 35 35 35 35 AA A5 A5 56
40,304369,10215,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
41,304427,10273,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
42,304671,10517,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
43,304970,10816,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA 35 56 35 35 35 35 5A A5 96 35
44,305270,11116,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
45,305571,11417,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
46,305869,11715,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA 35 5A 35 35 35 35 AA A5 5A 56
47,306170,12016,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
48,306470,12316,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00
49,306488,12334,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
50,306777,12623,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA 35 6A 35 35 35 35 5A A6 6A 35
51,307077,12923,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
52,307378,13224,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
53,307676,13522,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA 35 AA 35 35 35 35 AA AA AA 56
54,307877,13723,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 C0 5C C7 33 35 5A 35 35 65 35 35 56
55,307889,13735,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 00 5C C7 33 35 5A 35 35 65 35 35 56
56,307901,13747,500k_8E1,5C C7 33 56 95 35 59 AA AA AA AA AA 65 99 69 00 5C C7 33 35 5A 35 35 65 35 35 56
57,307973,13819,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
58,308273,14119,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
59,308576,14422,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA 56 AA 35 35 35 35 5A 99 AA 35
60,308882,14728,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
61,309179,15025,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
62,309442,15288,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FE 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
63,309477,15323,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA 5A AA 35 35 35 35 AA 35 AA 56
64,309778,15624,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
65,310079,15925,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
66,310379,16225,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00
67,310393,16239,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA 6A AA 35 35 35 35 59 65 AA 35
68,310682,16528,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
69,310982,16828,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
70,311281,17127,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
71,311581,17427,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 35 35 35 35 35 35 35 A9 95 AA 56
72,311882,17728,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
73,312180,18026,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 80 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
74,312481,18327,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 56 35 35 35 35 35 35 56 65 AA 35
75,312781,18627,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
76,313090,18936,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
77,313386,19232,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 35 5A 35 35 35 35 35 35 99 A5 AA 56
78,313683,19529,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
79,313987,19833,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
80,314290,20136,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 5A 35 35 35 35 35 35 99 A5 AA 56
81,314448,20294,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF
82,314468,20314,500k_8E1,5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
83,314592,20438,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
84,314891,20737,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A C0 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
85,315192,21038,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 35 6A 35 35 35 35 35 35 96 A5 AA 35
86,315494,21340,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99
87,315509,21355,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
88,315788,21634,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
89,316089,21935,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 56 AA 35 35 35 35 35 35 5A A5 AA 69
90,316389,22235,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
91,316688,22534,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A
92,316701,22547,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
93,316990,22836,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6
94,317001,22847,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 56 AA 35 35 35 35 35 35 5A A5 AA 69
95,317291,23137,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
96,317589,23435,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
97,317892,23738,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 5A AA 35 35 35 35 35 35 AA A5 AA A6
98,318198,24044,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
99,318493,24339,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
100,318799,24645,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 6A AA 35 35 35 35 35 35 5A A5 A9 95
101,318968,24814,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 C0 5C C7 33 35 5A 35 35 65 35 35 56
102,318980,24826,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 00 5C C7 33 35 5A 35 35 65 35 35 56
103,318994,24840,500k_8E1,5C C7 33 56 95 35 59 AA AA AA AA AA 65 99 69 00 5C C7 33 35 5A 35 35 65 35 35 56
104,319096,24942,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
105,319394,25240,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
106,319461,25307,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
107,319701,25547,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA 35 35 35 35 35 35 AA A5 A5 56
108,320001,25847,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
109,320302,26148,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 80 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
110,320602,26448,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA 35 56 35 35 35 35 5A A5 96 35
111,320903,26749,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
112,321201,27047,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
113,321501,27347,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA 35 5A 35 35 35 35 AA A5 5A 56
114,321802,27648,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
115,322100,27946,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
116,322401,28247,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 80 5C C7 33 35 5A 35 65 AA AA 35 6A 35 35 35 35 5A A6 6A 35
117,322705,28551,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
118,323000,28846,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
119,323307,29153,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 80 5C C7 33 35 5A 35 65 AA AA 35 AA 35 35 35 35 AA AA AA 56
120,323601,29447,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
121,323900,29746,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00
122,323920,29766,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
123,324200,30046,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA 56 AA 35 35 35 35 5A 99 AA 35
124,324461,30307,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
125,324507,30353,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
126,324805,30651,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
127,325106,30952,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA 5A AA 35 35 35 35 AA 35 AA 56
128,325406,31252,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 80 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
129,325705,31551,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
130,326005,31851,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA 6A AA 35 35 35 35 59 65 AA 35
131,326306,32152,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 00 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
132,326604,32450,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
133,326905,32751,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
134,327205,33051,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 35 99 99 35 35 35 35 A5 95 A6 56
135,327510,33356,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00
136,327524,33370,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 80 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
137,327810,33656,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
138,328106,33952,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 56 99 99 35 35 35 35 5A 65 A6 35
139,328407,34253,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
140,328707,34553,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
141,329008,34854,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 5A 99 99 35 35 35 35 95 A5 A6 56
142,329316,35162,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
143,329475,35321,500k_8E1,5C C7 33 35 96 A5 65 9A AA AA AA AA 5A AA AA 35 6A A9 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF
144,329497,35343,500k_8E1,5C C7 33 56 56 A5 65 99 59 AA AA 95 35 AA AA 95 5A A5 35 FF 5C C7 33 35 5A 35 35 65 35 35 56 5C C7 33 56 96 A5 65 99 35 AA AA 35 35 AA AA 9A 5A 99 56 FF 5C C7 33 35 5A 35 35 65 35 35 56
145,329613,35459,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
146,329913,35759,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 35 6A 99 99 35 35 35 35 9A A5 A6 35
147,329938,35784,500k_8E1,5C C7 33 35 95 35 59 AA AA AA AA 5A 65 99 59 E0 5C C7 33 35 5A 35 35 65 35 35 56
148,329950,35796,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 E0
149,329967,35813,500k_8E1,5C C7 33 56 35 35 59 AA AA AA AA 96 65 99 65 FC 5C C7 33 35 5A 35 35 65 35 35 56
150,329980,35826,500k_8E1,5C C7 33 56 95 35 59 AA AA AA AA AA 65 99 69 80 5C C7 33 35 5A 35 35 65 35 35 56
151,330216,36062,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
152,330516,36362,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 80
153,330528,36374,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
154,330817,36663,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 C0 5C C7 33 35 5A 35 65 35 AA 99 99 35 35 35 35 A6 A5 A6 59
155,331115,36961,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
156,331416,37262,500k_8E1,5C C7 33 56 56 A5 35 9A 35 35 A6 00 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
157,331716,37562,500k_8E1,5C C7 33 56 96 A5 35 6A 35 35 99 5C C7 33 35 5A 35 65 56 AA 99 99 35 35 35 35 56 A5 A6 69
158,332019,37865,500k_8E1,5C C7 33 35 96 A5 35 9A 35 35 6A 5C C7 33 35 5A 35 65 AA AA AA AA 35 35 35 35 A5 A5 AA 56
